gene_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
0610030E20Rik	385.709497761401	0.29643443285779	0.198348239436109	1.49451506955914	0.135041046138562	0.28858778159584
0610040J01Rik	277.406642145081	0.328459645800476	0.210591757713908	1.55969848661738	0.118831149959642	0.26512301115491
1110002E22Rik	63.4297031181322	-0.225424878331381	0.412023658761916	-0.54711634523308	0.584298803482099	0.744326540023265
1110032F04Rik	28.2637723368139	-1.21746963759409	0.603692297769667	-2.0167056000085	0.043726245189388	0.134487553031076
1110038F14Rik	241.862929371989	-0.198379659994696	0.16230271780521	-1.22228181189661	0.221601074865315	0.398357129114932
1110065P20Rik	864.322573023131	0.127370152359306	0.213793356987801	0.595762909352576	0.551333625191468	0.718228487606991
1500009L16Rik	362.497601279504	-0.162868927938771	0.194812488036945	-0.836029196998313	0.403138477895476	0.588587858734657
1600012H06Rik	266.804732204209	0.217996210857366	0.101585449210888	2.14593933039379	0.0318778193921072	0.108375433154832
1600014C10Rik	993.950887248309	-0.0820327773881224	0.124182452060112	-0.660582683199183	0.508879977359369	0.681895844204286
1700001P01Rik	2.28512689098402	2.13787231202957	0.875997133278999	2.44050149345486	0.0146668853062474	NA
1700012P22Rik	1.63862747688146	1.11715554195045	1.15704123449995	0.965527855567972	0.334280490822813	NA
1700013G24Rik	0.614939832080707	1.19501661273562	3.4818293933806	0.343215154368994	0.731436604809848	NA
1700017N19Rik	2.9092211454603	-0.268223457758556	0.892136586554321	-0.300652906517946	0.763679183247321	0.864901561875727
1700019D03Rik	337.35581752259	0.783821979877514	0.243922289276308	3.21340859092062	0.00131169543005667	0.0110882076206269
1700021F07Rik	0.0211607722830931	0	4.08515798672753	0	1	NA
1700024G13Rik	4.46390820304092	-0.768976056890113	1.25880490765496	-0.610877866946554	0.541280438475916	0.709662570501088
1700028K03Rik	463.185031280588	-0.920862489190662	0.304233499218335	-3.02682805002285	0.00247134496421012	0.0173738275961455
1700030J22Rik	83.0288017215943	-0.455913100463997	0.221436398820765	-2.058889608447	0.0395048147848483	0.125571958957047
1700056E22Rik	4.61038245061472	1.2006722629201	0.562966282829482	2.1327605214392	0.032944376320222	0.110662396405333
1700057G04Rik	0.669659366373542	0	4.08515798672753	0	1	NA
1700066B19Rik	0	NA	NA	NA	NA	NA
1700067K01Rik	1.65595913975524	2.02164735394545	1.02295598117199	1.97627990955121	0.0481230837342615	NA
1700092M07Rik	18.3000711332585	1.18567222842592	0.578015823223189	2.05127987987293	0.0402396987051273	0.127203181814435
1700102P08Rik	168.530108433035	-0.187465785254002	0.191911528283007	-0.976834413915723	0.328651135722207	0.517213755572479
1700109H08Rik	35.5636809773882	0.640027377161328	0.254480590759443	2.515034153494	0.0119020853204139	0.0539073410810111
1700122O11Rik	3.75295907202857	-0.720903896691036	0.71792423667815	-1.00415038225576	0.315306133956589	0.504179587402177
1700123L14Rik	8.93978947391805	1.62326432769337	0.563105010195181	2.88270269009101	0.00394279382856971	0.024331198616096
1810010H24Rik	493.028288517688	0.256859425393303	0.194942088857857	1.31761912934355	0.18763117865505	0.357759609910831
1810037I17Rik	1861.4133552062	0.552234002328051	0.204252050771818	2.70368889928544	0.00685744583436172	0.0361592916068491
2010003K11Rik	30.5036451991979	0.803670854895245	0.332084057149058	2.42008261942703	0.0155169811383371	0.0653597121226429
2210017I01Rik	0.0430118480375759	0	4.08515798672753	0	1	NA
2310002L09Rik	0.295978873652865	0.381867223089665	2.75106531016709	0.138807036560856	0.889602633446898	NA
2310039H08Rik	73.3270554714492	0.0122990070471685	0.25964371858129	0.0473687833249773	0.962219308378639	0.979713130335526
2310050C09Rik	0.32004506300974	0	4.08515798672753	0	1	NA
2310061N02Rik	0.0430118480375759	0	4.08515798672753	0	1	NA
2310079G19Rik	0.0860236960751518	0	4.08515798672753	0	1	NA
2610008E11Rik	957.585309985574	0.0520385135820945	0.136142372712158	0.38223598241613	0.702286334376725	0.82587843367233
